"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","model","significant","direction"
"evm.TU.utg5.4",19.9864051862845,-0.00314822451150979,0.0582990887903667,0.611148767036303,0.993894277824707,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.5",0.721969910259672,0.00152450795498189,0.116911412286724,0.730831684604242,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.6",14.6111512111885,-0.000690401320531851,0.0559207093022362,0.909712441970531,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.9",410.267994149249,0.000705761937462746,0.0286297365117061,0.819755427125741,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.10",0.220029636695854,0.00204365750940783,0.117710540683067,0.642871817010804,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.11",0.599772278570666,0.0014121914682939,0.116908954018566,0.748338947141046,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.12",9.41810690568417,-0.00590529610483742,0.0805500504540626,0.460606275809049,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.16",1.93391901509981,-6.47652829768619e-05,0.105814962860966,0.992009645297522,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.17",63.6840043854827,0.0139656918427422,0.101163716762018,0.167125016415104,0.888559383115478,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.26",0.198481947522892,-0.000577412411059773,0.116436448766912,0.89471378004103,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.28",15.9555706692807,-0.00199375083211734,0.0597485137395987,0.755515411662073,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.29",69.9527370554379,0.000857225628067214,0.0373093492332729,0.833737552315803,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.36",0.118109631284308,0.00120218993752669,0.116828695499555,0.783249898852789,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.37",26.67665525762,0.0320139180537683,0.155448588349655,0.0575349252372749,0.687074633854048,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.38",10.2105422200836,0.00804870914271536,0.0947651632388049,0.364987157337779,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.39",0.700312737617503,-0.000857777383538412,0.116339678512768,0.846306333509866,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.40",443.424397779915,0.00981214670816561,0.0645093491130537,0.125833282038123,0.847691947558513,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.41",56.036432605468,0.00471804307307487,0.0523695037934001,0.374334303281489,0.971988267686198,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.46",4.62236610243083,-0.00221697799455577,0.0877748224603327,0.777065985340204,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.47",1209.05194437192,0.00182470592804959,0.02465768580568,0.479213831811839,0.987830285821144,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
